source_case,similar_case,similarity_score,method,citation_link,source_case_topic
62015CJ0270,62015CJ0421,0.6663902997970581,doc2vec_256_10,False,public health
62015CJ0270,62015CJ0015,0.6626921892166138,doc2vec_256_10,False,public health
62015CJ0270,62013CJ0445,0.6614103317260742,doc2vec_256_10,False,public health
62015CJ0270,62015CJ0261,0.6535460352897644,doc2vec_256_10,False,public health
62015CJ0270,62016CJ0579,0.6430118083953857,doc2vec_256_10,False,public health
62015CJ0270,62010CJ0307,0.6415138244628906,doc2vec_256_10,False,public health
62015CJ0270,62016CJ0138,0.6365660429000854,doc2vec_256_10,False,public health
62015CJ0270,62011CJ0005,0.6304854154586792,doc2vec_256_10,False,public health
62015CJ0270,62016CJ0204,0.6251227855682373,doc2vec_256_10,False,public health
62015CJ0270,62016CO0240,0.6240625977516174,doc2vec_256_10,False,public health
62015CJ0270,62016CO0639,0.6234103441238403,doc2vec_256_10,False,public health
62015CJ0270,62013CJ0516,0.6228479146957397,doc2vec_256_10,False,public health
62015CJ0270,62015CJ0549,0.615181028842926,doc2vec_256_10,False,public health
62015CJ0270,62012CJ0409,0.6142796277999878,doc2vec_256_10,False,public health
62015CJ0270,62014CJ0317,0.6111886501312256,doc2vec_256_10,False,public health
62015CJ0270,62015CJ0617,0.6108973026275635,doc2vec_256_10,False,public health
62015CJ0270,62017CJ0121,0.6104066371917725,doc2vec_256_10,False,public health
62015CJ0270,62010CJ0549,0.6090547442436218,doc2vec_256_10,False,public health
62015CO0604,62014CJ0415,0.9134410619735718,doc2vec_256_10,False,public health
62015CO0604,62011CO0603,0.8954170942306519,doc2vec_256_10,False,public health
62015CO0604,62012CO0430,0.8907860517501831,doc2vec_256_10,False,public health
62015CO0604,62014CO0436,0.8734452724456787,doc2vec_256_10,False,public health
62015CO0604,62012CO0433,0.8678112030029297,doc2vec_256_10,False,public health
62015CO0604,62014CJ0288,0.8673733472824097,doc2vec_256_10,False,public health
62015CO0604,62013CJ0513,0.8563007116317749,doc2vec_256_10,False,public health
62015CO0604,62011CJ0261,0.8533612489700317,doc2vec_256_10,False,public health
62015CO0604,62012CO0318,0.848755955696106,doc2vec_256_10,False,public health
62015CO0604,62012CO0178,0.8401659727096558,doc2vec_256_10,False,public health
62015CO0604,62016CO0476(01),0.8375643491744995,doc2vec_256_10,False,public health
62015CO0604,62015CO0450,0.8372721672058105,doc2vec_256_10,False,public health
62015CO0604,62017CJ0133,0.831111490726471,doc2vec_256_10,False,public health
62015CO0604,62013CJ0385,0.8269973397254944,doc2vec_256_10,False,public health
62015CO0604,62015CO0422,0.8268044590950012,doc2vec_256_10,False,public health
62015CO0604,62018CO0770,0.8228991031646729,doc2vec_256_10,False,public health
62015CO0604,62011CO0650,0.8168389797210693,doc2vec_256_10,False,public health
62015CO0604,62011CO0564,0.814368486404419,doc2vec_256_10,False,public health
62015CO0604,62017CO0314,0.8124485015869141,doc2vec_256_10,False,public health
62015CO0604,62016CO0162,0.8101671934127808,doc2vec_256_10,False,public health
61975CJ0004,61974CJ0069,0.7111160755157471,doc2vec_256_10,False,public health
61975CJ0004,61996CJ0069,0.7082948684692383,doc2vec_256_10,False,public health
61975CJ0004,61975CJ0043,0.7019647359848022,doc2vec_256_10,False,public health
61975CJ0004,61976CJ0041,0.7012197971343994,doc2vec_256_10,False,public health
61975CJ0004,61963CJ0015,0.6986894607543945,doc2vec_256_10,False,public health
61975CJ0004,61987CJ0217,0.6967203617095947,doc2vec_256_10,False,public health
61975CJ0004,61983CJ0002,0.6873157024383545,doc2vec_256_10,False,public health
61975CJ0004,61969CJ0041,0.6709693074226379,doc2vec_256_10,False,public health
61975CJ0004,61980CJ0145,0.6671574711799622,doc2vec_256_10,False,public health
61975CJ0004,61975CJ0036,0.6589902639389038,doc2vec_256_10,False,public health
61975CJ0004,61982CJ0218,0.6565786600112915,doc2vec_256_10,False,public health
61975CJ0004,61971CJ0090,0.6535254716873169,doc2vec_256_10,False,public health
61975CJ0004,61982CJ0086,0.6481186747550964,doc2vec_256_10,False,public health
61975CJ0004,61981CJ0119,0.6467282176017761,doc2vec_256_10,False,public health
61975CJ0004,61972CJ0010,0.6442990899085999,doc2vec_256_10,False,public health
61975CJ0004,61965CJ0049,0.6416276693344116,doc2vec_256_10,False,public health
61975CJ0004,61964CJ0027,0.6356061697006226,doc2vec_256_10,False,public health
61975CJ0004,61996CJ0285,0.6346030831336975,doc2vec_256_10,False,public health
61975CJ0004,61976CJ0123,0.6323807239532471,doc2vec_256_10,False,public health
61975CJ0004,61982CJ0140,0.6219106912612915,doc2vec_256_10,False,public health
62013CJ0269,62010CJ0584,0.660602331161499,doc2vec_256_10,False,public health
62013CJ0269,62013CJ0544,0.6445605754852295,doc2vec_256_10,False,public health
62013CJ0269,62011CJ0511,0.6397221088409424,doc2vec_256_10,False,public health
62013CJ0269,62015CJ0577,0.6286473274230957,doc2vec_256_10,False,public health
62013CJ0269,62011CJ0414,0.6275642514228821,doc2vec_256_10,False,public health
62013CJ0269,62014CJ0471,0.6198972463607788,doc2vec_256_10,False,public health
62013CJ0269,62016CJ0019,0.6179637908935547,doc2vec_256_10,False,public health
62013CJ0269,62011CJ0398,0.605709969997406,doc2vec_256_10,False,public health
62013CJ0269,62010CJ0549,0.5994513034820557,doc2vec_256_10,False,public health
62013CJ0269,62011CJ0007,0.5976227521896362,doc2vec_256_10,False,public health
62013CJ0269,62017CJ0111,0.597614586353302,doc2vec_256_10,False,public health
62013CJ0269,62012CJ0239,0.5930192470550537,doc2vec_256_10,False,public health
62013CJ0269,62017CJ0423,0.5917494297027588,doc2vec_256_10,False,public health
62013CJ0269,62010CJ0562,0.5902131795883179,doc2vec_256_10,False,public health
62013CJ0269,62013CO0426,0.5875988006591797,doc2vec_256_10,False,public health
62013CJ0269,62014CJ0154,0.5872827768325806,doc2vec_256_10,False,public health
62013CJ0269,62014CJ0573,0.5856901407241821,doc2vec_256_10,False,public health
62013CJ0269,62013CJ0634,0.5810524225234985,doc2vec_256_10,False,public health
62013CJ0269,62014CJ0148,0.5790625810623169,doc2vec_256_10,False,public health
62013CJ0269,62013CJ0673,0.5786486864089966,doc2vec_256_10,False,public health
62016CJ0384,62013CJ0277,0.5750463008880615,doc2vec_256_10,False,public health
62016CJ0384,62018CO0733,0.5679981708526611,doc2vec_256_10,False,public health
62016CJ0384,62013CJ0614,0.5594978928565979,doc2vec_256_10,False,public health
62016CJ0384,62017CJ0194,0.5498005151748657,doc2vec_256_10,False,public health
62016CJ0384,62014CJ0440,0.5497404932975769,doc2vec_256_10,False,public health
62016CJ0384,62016CJ0081,0.5438210368156433,doc2vec_256_10,False,public health
62016CJ0384,62008CJ0141,0.5327448844909668,doc2vec_256_10,False,public health
62016CJ0384,62016CO0666,0.5285208225250244,doc2vec_256_10,False,public health
62016CJ0384,62015CO0153,0.5277234315872192,doc2vec_256_10,False,public health
62016CJ0384,62012CJ0172,0.5258955955505371,doc2vec_256_10,False,public health
62016CJ0384,62016CJ0070,0.5219173431396484,doc2vec_256_10,False,public health
62016CJ0384,62015CJ0266,0.520519495010376,doc2vec_256_10,False,public health
62016CJ0384,62017CJ0100,0.5198110938072205,doc2vec_256_10,False,public health
62016CJ0384,62013CJ0612,0.5157434940338135,doc2vec_256_10,False,public health
62016CJ0384,62015CJ0599,0.5135919451713562,doc2vec_256_10,False,public health
62016CJ0384,62014CJ0042,0.511161208152771,doc2vec_256_10,False,public health
62016CJ0384,62016CO0385,0.5108628273010254,doc2vec_256_10,False,public health
62016CJ0384,62013CJ0409,0.5106538534164429,doc2vec_256_10,False,public health
62016CJ0384,62015CJ0208,0.5105321407318115,doc2vec_256_10,False,public health
62016CJ0384,62016CJ0250,0.5042374730110168,doc2vec_256_10,False,public health
62008CJ0248,62010CJ0090,0.828758180141449,doc2vec_256_10,False,public health
62008CJ0248,62007CJ0341,0.8017826080322266,doc2vec_256_10,False,public health
62008CJ0248,62007CJ0458,0.7952126264572144,doc2vec_256_10,False,public health
62008CJ0248,62009CO0039,0.7941209673881531,doc2vec_256_10,False,public health
62008CJ0248,62009CJ0458,0.7917357683181763,doc2vec_256_10,False,public health
62008CJ0248,62007CJ0233,0.7818100452423096,doc2vec_256_10,False,public health
62008CJ0248,62007CJ0081,0.7773629426956177,doc2vec_256_10,False,public health
62008CJ0248,62009CJ0302,0.7759183049201965,doc2vec_256_10,False,public health
62008CJ0248,62010CO0026,0.7715445756912231,doc2vec_256_10,False,public health
62008CJ0248,62007CO0175,0.764632523059845,doc2vec_256_10,False,public health
62008CJ0248,62006CJ0419,0.7616539001464844,doc2vec_256_10,False,public health
62008CJ0248,62008CO0387,0.7611698508262634,doc2vec_256_10,False,public health
62008CJ0248,62008CJ0239,0.7607079148292542,doc2vec_256_10,False,public health
62008CJ0248,62009CJ0036,0.7595937252044678,doc2vec_256_10,False,public health
62008CJ0248,62008CO0114,0.7573332190513611,doc2vec_256_10,False,public health
62008CJ0248,62005CJ0293,0.7529975175857544,doc2vec_256_10,False,public health
62008CJ0248,62008CJ0331,0.7519556879997253,doc2vec_256_10,False,public health
62008CJ0248,62008CJ0342,0.7509650588035583,doc2vec_256_10,False,public health
62008CJ0248,62008CO0020,0.7483104467391968,doc2vec_256_10,False,public health
62008CJ0248,62003CJ0232,0.7454196214675903,doc2vec_256_10,False,public health
62014CJ0132,62015CJ0135,0.6776412129402161,doc2vec_256_10,False,public health
62014CJ0132,62013CJ0335,0.6773974895477295,doc2vec_256_10,False,public health
62014CJ0132,62011CJ0277,0.6465190052986145,doc2vec_256_10,False,public health
62014CJ0132,62011CJ0019,0.6465028524398804,doc2vec_256_10,False,public health
62014CJ0132,62013CJ0422,0.6224938035011292,doc2vec_256_10,False,public health
62014CJ0132,62013CJ0328,0.618431806564331,doc2vec_256_10,False,public health
62014CJ0132,62011CJ0049,0.6107462644577026,doc2vec_256_10,False,public health
62014CJ0132,62015CJ0203,0.6099778413772583,doc2vec_256_10,False,public health
62014CJ0132,62012CJ0270,0.6081975698471069,doc2vec_256_10,False,public health
62014CJ0132,62015CJ0568,0.5957615375518799,doc2vec_256_10,False,public health
62014CJ0132,62012CJ0195,0.5942091941833496,doc2vec_256_10,False,public health
62014CJ0132,62016CO0356,0.5930969715118408,doc2vec_256_10,False,public health
62014CJ0132,62014CJ0582,0.5889496207237244,doc2vec_256_10,False,public health
62014CJ0132,62017CJ0527,0.5880696773529053,doc2vec_256_10,False,public health
62014CJ0132,62015CJ0625,0.5852608680725098,doc2vec_256_10,False,public health
62014CJ0132,62014CJ0290,0.581390380859375,doc2vec_256_10,False,public health
62014CJ0132,62012CJ0507,0.5785231590270996,doc2vec_256_10,False,public health
62014CJ0132,62013CJ0673,0.5774434208869934,doc2vec_256_10,False,public health
62014CJ0132,62015CJ0551,0.5774424076080322,doc2vec_256_10,False,public health
62014CJ0132,62016CJ0228,0.5769933462142944,doc2vec_256_10,False,public health
62012CJ0149,62009CO0112,0.6523488759994507,doc2vec_256_10,False,public health
62012CJ0149,62008CO0391,0.6236206889152527,doc2vec_256_10,False,public health
62012CJ0149,62002CJ0416,0.5605138540267944,doc2vec_256_10,False,public health
62012CJ0149,62016CJ0198,0.5580592751502991,doc2vec_256_10,False,public health
62012CJ0149,62012CJ0243,0.5569810271263123,doc2vec_256_10,False,public health
62012CJ0149,62017CJ0308,0.5394477844238281,doc2vec_256_10,False,public health
62012CJ0149,62015CJ0467,0.5358259677886963,doc2vec_256_10,False,public health
62012CJ0149,62014CJ0016,0.5318223237991333,doc2vec_256_10,False,public health
62012CJ0149,62002CJ0301,0.5311930775642395,doc2vec_256_10,False,public health
62012CJ0149,62006CO0163,0.525080144405365,doc2vec_256_10,False,public health
62012CJ0149,62006CJ0501,0.524922251701355,doc2vec_256_10,False,public health
62012CJ0149,62006CJ0401,0.5240691900253296,doc2vec_256_10,False,public health
62012CJ0149,62005CJ0266,0.524010956287384,doc2vec_256_10,False,public health
62012CJ0149,62016CO0077,0.5235812664031982,doc2vec_256_10,False,public health
62012CJ0149,62009CJ0548,0.5218656063079834,doc2vec_256_10,False,public health
62012CJ0149,62007CJ0188,0.5209483504295349,doc2vec_256_10,False,public health
62012CJ0149,62013CJ0409,0.5194696187973022,doc2vec_256_10,False,public health
62012CJ0149,62005CJ0462,0.5183061361312866,doc2vec_256_10,False,public health
62012CJ0149,62011CJ0061,0.5181198120117188,doc2vec_256_10,False,public health
62012CJ0149,62015CJ0337,0.517459511756897,doc2vec_256_10,False,public health
62009CO0085,62007CO0500,0.8195927143096924,doc2vec_256_10,False,public health
62009CO0085,62008CO0084,0.795398473739624,doc2vec_256_10,False,public health
62009CO0085,62009CJ0317,0.7932168841362,doc2vec_256_10,False,public health
62009CO0085,62008CJ0272,0.7873625755310059,doc2vec_256_10,False,public health
62009CO0085,62010CJ0048,0.7844858169555664,doc2vec_256_10,False,public health
62009CO0085,62007CO0462,0.772986650466919,doc2vec_256_10,False,public health
62009CO0085,62008CJ0214,0.7717477679252625,doc2vec_256_10,False,public health
62009CO0085,62008CJ0266,0.7692590951919556,doc2vec_256_10,False,public health
62009CO0085,62011CO0222,0.7677451372146606,doc2vec_256_10,False,public health
62009CO0085,62009CJ0319,0.76539146900177,doc2vec_256_10,False,public health
62009CO0085,62011CJ0403,0.7618603706359863,doc2vec_256_10,False,public health
62009CO0085,62007CJ0069,0.7604073286056519,doc2vec_256_10,False,public health
62009CO0085,62007CJ0004,0.7587661743164062,doc2vec_256_10,False,public health
62009CO0085,62008CO0055,0.7548972368240356,doc2vec_256_10,False,public health
62009CO0085,62008CJ0335,0.754539966583252,doc2vec_256_10,False,public health
62009CO0085,62009CO0507,0.7519053220748901,doc2vec_256_10,False,public health
62009CO0085,62010CJ0035,0.7463090419769287,doc2vec_256_10,False,public health
62009CO0085,62008CJ0253,0.746229350566864,doc2vec_256_10,False,public health
62009CO0085,62006CO0129,0.7437742948532104,doc2vec_256_10,False,public health
62009CO0085,62010CJ0375,0.7432124614715576,doc2vec_256_10,False,public health
62013CJ0011,62013CJ0673,0.7193789482116699,doc2vec_256_10,False,public health
62013CJ0011,62013CJ0306,0.5815020203590393,doc2vec_256_10,False,public health
62013CJ0011,62014CJ0582,0.5799160003662109,doc2vec_256_10,False,public health
62013CJ0011,62012CJ0356,0.5685782432556152,doc2vec_256_10,False,public health
62013CJ0011,62012CJ0210,0.5661429166793823,doc2vec_256_10,False,public health
62013CJ0011,62015CO0386,0.5599325895309448,doc2vec_256_10,False,public health
62013CJ0011,62010CJ0509,0.5541191697120667,doc2vec_256_10,False,public health
62013CJ0011,62015CJ0577,0.5525420308113098,doc2vec_256_10,False,public health
62013CJ0011,62014CJ0573,0.5516703128814697,doc2vec_256_10,False,public health
62013CJ0011,62017CJ0720,0.5483136177062988,doc2vec_256_10,False,public health
62013CJ0011,62012CJ0066,0.5396449565887451,doc2vec_256_10,False,public health
62013CJ0011,62013CJ0585,0.5371114611625671,doc2vec_256_10,False,public health
62013CJ0011,62012CJ0241,0.5361714363098145,doc2vec_256_10,False,public health
62013CJ0011,62014CJ0471,0.5356941223144531,doc2vec_256_10,False,public health
62013CJ0011,62010CJ0422,0.5346736907958984,doc2vec_256_10,False,public health
62013CJ0011,62013CJ0634,0.5315666198730469,doc2vec_256_10,False,public health
62013CJ0011,62010CJ0420,0.5296976566314697,doc2vec_256_10,True,public health
62013CJ0011,62017CJ0527,0.5293097496032715,doc2vec_256_10,False,public health
62013CJ0011,62016CJ0492,0.5290594100952148,doc2vec_256_10,False,public health
62013CJ0011,62013CJ0269,0.5254481434822083,doc2vec_256_10,False,public health
62011CJ0036,62016CJ0017,0.620712161064148,doc2vec_256_10,False,public health
62011CJ0036,62013CJ0162,0.6050944924354553,doc2vec_256_10,False,public health
62011CJ0036,62016CJ0383,0.6012376546859741,doc2vec_256_10,False,public health
62011CJ0036,62015CJ0028,0.5924180746078491,doc2vec_256_10,False,public health
62011CJ0036,62012CJ0114,0.5910719037055969,doc2vec_256_10,False,public health
62011CJ0036,62013CJ0561,0.5895723104476929,doc2vec_256_10,False,public health
62011CJ0036,62013CJ0546,0.5812433958053589,doc2vec_256_10,False,public health
62011CJ0036,62014CJ0209,0.5795173048973083,doc2vec_256_10,False,public health
62011CJ0036,62017CJ0056,0.5770588517189026,doc2vec_256_10,False,public health
62011CJ0036,62014CJ0111,0.5747183561325073,doc2vec_256_10,False,public health
62011CJ0036,62013CJ0202,0.5728609561920166,doc2vec_256_10,False,public health
62011CJ0036,62015CJ0173,0.5724442005157471,doc2vec_256_10,False,public health
62011CJ0036,62015CJ0076,0.5705198049545288,doc2vec_256_10,False,public health
62011CJ0036,62012CJ0419,0.5665889978408813,doc2vec_256_10,False,public health
62011CJ0036,62015CJ0331,0.5647698044776917,doc2vec_256_10,False,public health
62011CJ0036,62014CJ0375,0.562792181968689,doc2vec_256_10,False,public health
62011CJ0036,62013CJ0562,0.562576413154602,doc2vec_256_10,False,public health
62011CJ0036,62015CJ0572,0.5624247789382935,doc2vec_256_10,False,public health
62011CJ0036,62013CJ0346,0.5595014095306396,doc2vec_256_10,False,public health
62011CJ0036,62014CJ0245,0.5593189001083374,doc2vec_256_10,False,public health
62008CO0517,62002CJ0379,0.6798108220100403,doc2vec_256_10,False,public health
62008CO0517,62011CO0573,0.6720775365829468,doc2vec_256_10,False,public health
62008CO0517,62003CJ0398,0.6618618369102478,doc2vec_256_10,False,public health
62008CO0517,62007CJ0250,0.6407450437545776,doc2vec_256_10,False,public health
62008CO0517,62004CJ0414,0.6270991563796997,doc2vec_256_10,False,public health
62008CO0517,62012CO0118,0.6207095384597778,doc2vec_256_10,False,public health
62008CO0517,62007CJ0202,0.6180975437164307,doc2vec_256_10,False,public health
62008CO0517,62009CJ0237,0.6156877279281616,doc2vec_256_10,False,public health
62008CO0517,62009CO0023,0.6062802076339722,doc2vec_256_10,False,public health
62008CO0517,62007CJ0187,0.5978550314903259,doc2vec_256_10,False,public health
62008CO0517,62004CJ0095,0.5962885618209839,doc2vec_256_10,False,public health
62008CO0517,62011CJ0655,0.5843304395675659,doc2vec_256_10,False,public health
62008CO0517,62009CJ0316,0.5805197954177856,doc2vec_256_10,False,public health
62008CO0517,62008CJ0526,0.578298807144165,doc2vec_256_10,False,public health
62008CO0517,62011CJ0679,0.5776734352111816,doc2vec_256_10,False,public health
62008CO0517,62004CJ0484,0.5771569609642029,doc2vec_256_10,False,public health
62008CO0517,62005CJ0403,0.576086163520813,doc2vec_256_10,False,public health
62008CO0517,62008CJ0399,0.575748860836029,doc2vec_256_10,False,public health
62008CO0517,62008CJ0145,0.5756547451019287,doc2vec_256_10,False,public health
62008CO0517,62005CJ0270,0.5728475451469421,doc2vec_256_10,False,public health
62013CJ0673,62013CJ0011,0.7193788886070251,doc2vec_256_10,False,public health
62013CJ0673,62014CJ0573,0.6684756278991699,doc2vec_256_10,False,public health
62013CJ0673,62013CJ0585,0.6350035667419434,doc2vec_256_10,False,public health
62013CJ0673,62015CO0386,0.6204820871353149,doc2vec_256_10,False,public health
62013CJ0673,62014CJ0471,0.6199894547462463,doc2vec_256_10,False,public health
62013CJ0673,62016CJ0643,0.6006397008895874,doc2vec_256_10,False,public health
62013CJ0673,62016CJ0228,0.5972476005554199,doc2vec_256_10,False,public health
62013CJ0673,62015CJ0551,0.5957732200622559,doc2vec_256_10,False,public health
62013CJ0673,62012CJ0270,0.5940713882446289,doc2vec_256_10,False,public health
62013CJ0673,62013CJ0260,0.5925450921058655,doc2vec_256_10,False,public health
62013CJ0673,62017CJ0111,0.5920854210853577,doc2vec_256_10,False,public health
62013CJ0673,62014CJ0148,0.5907489657402039,doc2vec_256_10,False,public health
62013CJ0673,62013CJ0157,0.5901364088058472,doc2vec_256_10,False,public health
62013CJ0673,62014CJ0556,0.586001455783844,doc2vec_256_10,False,public health
62013CJ0673,62011CJ0019,0.5853716135025024,doc2vec_256_10,False,public health
62013CJ0673,62012CO0118,0.5789828300476074,doc2vec_256_10,False,public health
62013CJ0673,62011CJ0456,0.5788145661354065,doc2vec_256_10,False,public health
62013CJ0673,62013CJ0269,0.5786486864089966,doc2vec_256_10,False,public health
62013CJ0673,62014CJ0132,0.5774434208869934,doc2vec_256_10,False,public health
62013CJ0673,62012CJ0066,0.5761182308197021,doc2vec_256_10,False,public health
61988CJ0246,61982CJ0284,0.7190517783164978,doc2vec_256_10,False,public health
61988CJ0246,61981CJ0094,0.7091836929321289,doc2vec_256_10,False,public health
61988CJ0246,61983CO0276,0.6843376159667969,doc2vec_256_10,False,public health
61988CJ0246,61986CO0121,0.6448332667350769,doc2vec_256_10,False,public health
61988CJ0246,61992CJ0378,0.6401710510253906,doc2vec_256_10,False,public health
61988CJ0246,61985CJ0152,0.6392734050750732,doc2vec_256_10,False,public health
61988CJ0246,61985CJ0089,0.6387345790863037,doc2vec_256_10,False,public health
61988CJ0246,61999CO0107,0.633622944355011,doc2vec_256_10,False,public health
61988CJ0246,61996CO0393,0.6276600360870361,doc2vec_256_10,False,public health
61988CJ0246,61985CJ0168,0.6245432496070862,doc2vec_256_10,False,public health
61988CJ0246,61980CO0163,0.6229605078697205,doc2vec_256_10,False,public health
61988CJ0246,61997CO0151,0.6192104816436768,doc2vec_256_10,False,public health
61988CJ0246,61975CJ0056(01),0.6172716617584229,doc2vec_256_10,False,public health
61988CJ0246,61979CO0048,0.6170434951782227,doc2vec_256_10,False,public health
61988CJ0246,61979CJ0056,0.6133689880371094,doc2vec_256_10,False,public health
61988CJ0246,61989CJ0375,0.6086296439170837,doc2vec_256_10,False,public health
61988CJ0246,61960CJ0001,0.6080279350280762,doc2vec_256_10,False,public health
61988CJ0246,61992CJ0031,0.6023074388504028,doc2vec_256_10,False,public health
61988CJ0246,61996CJ0208,0.6015973091125488,doc2vec_256_10,False,public health
61988CJ0246,61986CJ0240,0.6000600457191467,doc2vec_256_10,False,public health
62016CJ0111,62017CJ0193,0.6641480922698975,doc2vec_256_10,False,public health
62016CJ0111,62017CJ0034,0.6324262022972107,doc2vec_256_10,False,public health
62016CJ0111,62013CJ0138,0.6206597685813904,doc2vec_256_10,False,public health
62016CJ0111,62015CJ0501,0.6053435802459717,doc2vec_256_10,False,public health
62016CJ0111,62011CJ0170,0.593284010887146,doc2vec_256_10,False,public health
62016CJ0111,62017CJ0693,0.5859578847885132,doc2vec_256_10,False,public health
62016CJ0111,62014CJ0062,0.5830512642860413,doc2vec_256_10,False,public health
62016CJ0111,62012CJ0136,0.5754439830780029,doc2vec_256_10,False,public health
62016CJ0111,62017CJ0513,0.5742505788803101,doc2vec_256_10,False,public health
62016CJ0111,62016CJ0075,0.5695935487747192,doc2vec_256_10,False,public health
62016CJ0111,62013CJ0580,0.5635856986045837,doc2vec_256_10,False,public health
62016CJ0111,62012CJ0370,0.560140073299408,doc2vec_256_10,False,public health
62016CJ0111,62007CJ0343,0.555541455745697,doc2vec_256_10,False,public health
62016CJ0111,62017CJ0056,0.5432755947113037,doc2vec_256_10,False,public health
62016CJ0111,62010CJ0483,0.542313814163208,doc2vec_256_10,False,public health
62016CJ0111,62014CJ0577,0.541896402835846,doc2vec_256_10,False,public health
62016CJ0111,62017CJ0431,0.5398788452148438,doc2vec_256_10,False,public health
62016CJ0111,62013CJ0627,0.5365502834320068,doc2vec_256_10,False,public health
62016CJ0111,62015CJ0303,0.5354890823364258,doc2vec_256_10,False,public health
62016CJ0111,62017CJ0579,0.5317128896713257,doc2vec_256_10,False,public health
61998CJ0219,61979CJ0106,0.697049617767334,doc2vec_256_10,False,public health
61998CJ0219,61997CJ0364,0.6552094221115112,doc2vec_256_10,False,public health
61998CJ0219,61998CJ0357,0.6502209305763245,doc2vec_256_10,False,public health
61998CJ0219,61997CJ0003,0.6489496231079102,doc2vec_256_10,False,public health
61998CJ0219,61975CJ0036,0.6263339519500732,doc2vec_256_10,False,public health
61998CJ0219,61983CJ0293,0.6240265369415283,doc2vec_256_10,False,public health
61998CJ0219,61971CJ0008,0.6238327026367188,doc2vec_256_10,False,public health
61998CJ0219,61977CJ0080,0.6229876279830933,doc2vec_256_10,False,public health
61998CJ0219,61990CJ0019,0.6165003180503845,doc2vec_256_10,False,public health
61998CJ0219,61977CJ0084,0.6162608861923218,doc2vec_256_10,False,public health
61998CJ0219,61983CJ0005,0.6151732206344604,doc2vec_256_10,False,public health
61998CJ0219,61982CJ0088,0.6143185496330261,doc2vec_256_10,False,public health
61998CJ0219,61986CJ0136,0.6142897605895996,doc2vec_256_10,False,public health
61998CJ0219,61997CJ0225,0.6108500957489014,doc2vec_256_10,False,public health
61998CJ0219,61977CJ0102,0.6095552444458008,doc2vec_256_10,False,public health
61998CJ0219,61984CO0258,0.6092369556427002,doc2vec_256_10,False,public health
61998CJ0219,61979CJ0038,0.6036537885665894,doc2vec_256_10,False,public health
61998CJ0219,61996CJ0416,0.60135418176651,doc2vec_256_10,False,public health
61998CJ0219,61990CJ0100,0.598368763923645,doc2vec_256_10,False,public health
61998CJ0219,61997CJ0305,0.5978176593780518,doc2vec_256_10,False,public health
62002CO0258,62002CO0075,0.6637751460075378,doc2vec_256_10,False,public health
62002CO0258,62001CJ0020,0.6596003770828247,doc2vec_256_10,False,public health
62002CO0258,62002CJ0161,0.6551145315170288,doc2vec_256_10,False,public health
62002CO0258,62001CJ0353,0.6463679075241089,doc2vec_256_10,False,public health
62002CO0258,62002CJ0094,0.6339772939682007,doc2vec_256_10,False,public health
62002CO0258,62000CJ0404,0.6301279067993164,doc2vec_256_10,False,public health
62002CO0258,62002CJ0006,0.6298001408576965,doc2vec_256_10,False,public health
62002CO0258,62001CJ0491,0.6259110569953918,doc2vec_256_10,False,public health
62002CO0258,62001CJ0485,0.6254069209098816,doc2vec_256_10,False,public health
62002CO0258,62002CJ0032,0.6194835305213928,doc2vec_256_10,False,public health
62002CO0258,62001CJ0145,0.6126708388328552,doc2vec_256_10,False,public health
62002CO0258,61999CJ0196,0.6101263761520386,doc2vec_256_10,False,public health
62002CO0258,62003CO0233,0.6084761619567871,doc2vec_256_10,False,public health
62002CO0258,62000CJ0472,0.6063348054885864,doc2vec_256_10,False,public health
62002CO0258,61999CJ0198,0.6042314767837524,doc2vec_256_10,False,public health
62002CO0258,62001CJ0098,0.6013718843460083,doc2vec_256_10,False,public health
62002CO0258,62003CO0365,0.5918964147567749,doc2vec_256_10,False,public health
62002CO0258,62002CO0399,0.5912470817565918,doc2vec_256_10,False,public health
62002CO0258,62000CJ0463,0.5910056233406067,doc2vec_256_10,False,public health
62002CO0258,62001CJ0484,0.5885798931121826,doc2vec_256_10,False,public health
62001CJ0135,62002CJ0094,0.7999254465103149,doc2vec_256_10,False,public health
62001CJ0135,62003CO0180,0.7323746681213379,doc2vec_256_10,False,public health
62001CJ0135,62001CJ0484,0.7134659886360168,doc2vec_256_10,False,public health
62001CJ0135,62002CJ0352,0.6929603815078735,doc2vec_256_10,False,public health
62001CJ0135,61995CO0031,0.6815533638000488,doc2vec_256_10,False,public health
62001CJ0135,62002CJ0115,0.6594066619873047,doc2vec_256_10,False,public health
62001CJ0135,62001CJ0436,0.650418758392334,doc2vec_256_10,False,public health
62001CJ0135,62002CJ0182,0.6313072443008423,doc2vec_256_10,False,public health
62001CJ0135,62001CJ0296,0.6180826425552368,doc2vec_256_10,False,public health
62001CJ0135,62001CJ0388,0.6161905527114868,doc2vec_256_10,False,public health
62001CJ0135,62001CJ0411,0.6152084469795227,doc2vec_256_10,False,public health
62001CJ0135,62010CO0530,0.6133219003677368,doc2vec_256_10,False,public health
62001CJ0135,62003CO0224,0.6129534244537354,doc2vec_256_10,False,public health
62001CJ0135,62001CJ0362,0.6127566695213318,doc2vec_256_10,True,public health
62001CJ0135,62000CJ0011,0.6109676957130432,doc2vec_256_10,False,public health
